,Best Performance,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3,Employee_type_A,Employee_type_B
15419,0,4,1.92,3,1.92,1.0,1,29,1,0,4,3.1773,4.0,4,2,2,0,3,0,76.61333333333333,95.08,1.0,2.0,3.0,1.0,1,0
15420,0,4,1.92,3,1.92,2.0,0,32,1,2,4,3.39,2.0,2,2,2,0,0,0,32.78,52.49,0.0,2.0,1.0,0.0,0,1
15421,0,4,1.08,3,1.08,1.25,0,28,0,0,4,3.29,1.0,1,1,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
15422,0,4,1.92,3,1.92,0.5,0,30,1,1,3,3.1,5.0,5,3,4,0,3,0,65.83,75.48,0.0,2.0,1.0,1.0,1,0
15423,0,4,2.83,3,2.83,2.5,0,33,0,0,3,3.04,5.0,5,2,3,3,9,0,56.46666666666667,66.29,0.0,2.0,1.0,1.0,1,0
15424,1,4,1.92,3,1.92,2.5,1,32,1,1,4,3.22,4.0,4,2,2,0,3,1,48.20333333333334,54.06,0.0,2.0,1.0,1.0,0,1
15425,0,4,1.92,3,1.92,2.5,1,29,1,1,4,3.2,4.0,4,2,2,0,3,0,47.17,51.12,0.0,2.0,1.0,1.0,0,1
15426,0,4,1.92,3,1.92,1.0,1,32,1,1,3,2.75,4.0,4,2,3,0,3,0,69.08999999999999,72.81,0.0,2.0,1.0,0.0,1,0
15427,0,4,0.42,3,0.42,0.42,0,31,1,1,4,3.12,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15428,0,4,2.83,4,0.5,2.5,1,34,1,1,4,3.01,6.0,6,3,3,0,3,0,42.21333333333333,52.12,0.0,1.0,1.0,1.0,1,0
15429,1,4,1.92,3,1.92,0.5,1,34,1,1,4,2.99,5.0,5,4,3,0,3,0,58.96333333333333,62.54,0.0,2.0,1.0,1.0,1,0
15430,0,4,2.83,4,0.5,1.5,1,31,1,1,4,3.22,5.0,5,4,3,0,3,0,58.95,77.55,0.0,2.0,1.0,1.0,1,0
15431,0,4,2.08,3,2.08,0.5,1,34,1,0,4,3.05,5.0,5,3,2,2,5,0,54.26666666666667,62.96,0.0,2.0,1.0,1.0,0,1
15432,0,4,2.08,3,2.08,1.0,1,37,1,0,4,2.81,4.0,4,2,3,0,3,0,75.54333333333334,78.57,0.0,2.0,1.0,1.0,1,0
15433,0,4,0.33,3,0.33,0.33,1,31,0,0,4,3.14,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15434,0,4,0.33,3,0.33,0.33,0,32,0,0,3,3.13,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15435,0,4,2.83,3,2.83,0.5,0,33,1,2,4,3.15,6.0,6,4,5,0,3,0,50.29333333333333,56.28,0.0,2.0,1.0,1.0,1,0
15436,0,4,1.92,3,1.92,0.5,1,31,1,0,4,3.24,5.0,5,4,4,2,2,0,57.63666666666666,79.32,0.0,2.0,2.0,1.0,1,0
15437,0,3,0.0,3,1.92,0.0,1,31,1,0,4,3.33,5.0,5,5,4,0,2,1,48.41333333333333,58.01,0.0,2.0,1.0,1.0,1,0
15438,0,4,1.92,3,1.92,0.0,1,31,1,1,4,3.1773,4.0,4,3,3,0,2,0,44.58333333333334,44.5,0.0,2.0,1.0,0.0,0,1
15439,0,4,1.92,3,1.92,1.0,1,31,1,1,4,3.1,4.0,4,2,2,0,3,0,77.50666666666666,99.2,1.0,2.0,3.0,1.0,0,1
15440,0,4,1.92,3,1.92,1.5,1,30,1,0,4,3.1773,2.0,2,2,3,1,3,0,53.02666666666667,59.44,0.0,2.0,1.0,1.0,1,0
15441,0,4,1.92,3,1.92,2.5,1,30,1,1,4,3.34,4.0,4,2,2,0,3,1,53.87666666666666,58.58,0.0,2.0,1.0,1.0,0,1
15442,0,4,1.08,3,1.08,1.25,1,31,1,1,4,3.25,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
15443,0,4,0.42,3,0.42,0.42,0,32,1,1,4,3.1,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15444,0,4,0.25,3,0.25,0.25,0,32,0,0,4,3.58,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15445,0,4,1.92,3,1.92,0.5,0,28,1,1,4,3.1773,4.0,4,3,2,0,3,1,52.06333333333333,58.72,0.0,2.0,1.0,1.0,0,1
15446,0,4,1.08,3,1.08,1.25,1,30,1,1,4,3.61,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
15447,0,4,2.25,3,2.25,2.5,1,30,1,1,4,3.69,6.0,6,3,4,5,4,0,49.72333333333333,51.07,0.0,2.0,1.0,0.0,1,0
15448,0,4,2.08,3,2.08,0.5,1,31,1,1,4,3.1773,4.0,4,3,2,0,3,0,49.89333333333334,54.21,0.0,2.0,1.0,1.0,0,1
15449,0,4,0.25,3,0.25,0.25,0,31,0,0,4,3.22,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15450,0,4,1.92,3,1.92,2.5,0,33,1,0,4,3.27,4.0,4,2,2,0,3,0,50.69333333333333,57.01,0.0,2.0,1.0,1.0,1,0
15451,0,4,1.92,3,1.92,0.5,1,32,1,1,4,3.38,4.0,4,3,2,0,3,0,51.86333333333332,65.1,0.0,2.0,1.0,1.0,1,0
15452,1,4,1.92,3,1.92,2.5,0,31,1,1,4,3.1773,4.0,4,2,2,0,3,0,47.38,52.97,0.0,2.0,1.0,1.0,0,1
15453,0,4,1.75,3,1.75,2.0,1,33,1,1,4,3.1773,4.0,4,2,2,0,3,0,66.3,52.27,0.0,2.0,1.0,1.0,0,1
15454,0,4,1.75,3,1.75,3.0,0,32,1,0,4,3.1773,4.0,4,2,2,0,3,0,53.86000000000001,57.03,0.0,2.0,1.0,1.0,0,1
15455,0,4,2.08,3,2.08,1.0,1,29,1,0,4,3.1773,4.0,4,3,4,0,5,0,78.20333333333333,93.09,1.0,2.0,2.0,1.0,1,0
15456,0,4,1.92,3,1.92,0.5,1,32,1,0,4,3.1773,4.0,4,2,3,0,3,0,71.00666666666667,85.25,1.0,2.0,2.0,1.0,1,0
15457,0,4,1.92,3,1.92,0.5,0,29,1,1,4,3.76,3.0,3,2,2,0,3,2,29.06,56.15,0.0,2.0,1.0,1.0,0,1
15458,0,4,1.08,3,1.08,1.25,0,30,0,0,4,3.27,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
15459,0,5,8.0,7,8.0,2.5,0,55,1,3,4,3.39,31.0,31,9,8,8,3,0,47.21333333333333,53.23,0.0,2.0,1.0,0.0,1,0
15460,0,4,2.83,4,0.5,2.5,0,30,0,0,3,2.83,5.0,5,3,4,0,3,0,66.02666666666666,75.35,0.0,2.0,2.0,1.0,1,0
15461,0,4,2.08,3,2.08,1.0,1,32,1,0,4,3.31,4.0,4,2,2,0,3,0,64.32333333333334,68.27,0.0,2.0,1.0,1.0,0,1
15462,0,4,1.92,3,1.92,2.5,1,32,1,2,4,3.03,4.0,4,2,2,0,3,0,44.78666666666667,48.41,0.0,1.0,1.0,1.0,0,1
15463,0,4,1.5,3,1.5,2.5,0,29,1,2,4,3.1773,4.0,4,2,2,0,2,0,39.43666666666667,42.6,0.0,1.0,1.0,0.0,0,1
15464,0,4,1.5,3,1.5,1.0,0,28,1,0,3,3.23,4.0,4,2,2,0,3,0,63.98,60.84,0.0,2.0,1.0,1.0,0,1
15465,0,4,2.33,3,2.33,0.5,1,30,1,0,3,3.33,6.0,6,3,4,0,3,0,65.29666666666667,69.11,0.0,2.0,1.0,0.0,1,0
15466,0,4,1.92,3,1.92,2.5,1,30,1,2,4,3.1773,4.0,4,2,2,4,3,0,69.90333333333334,72.92,0.0,2.0,2.0,1.0,1,0
15467,0,4,2.08,3,2.08,0.5,1,32,1,1,4,2.77,2.0,2,2,2,0,3,0,48.10666666666666,55.8,0.0,2.0,1.0,0.0,0,1
15468,0,4,1.92,3,1.92,1.5,1,30,1,1,4,3.1773,2.0,2,2,3,0,5,2,47.03,54.16,0.0,2.0,1.0,1.0,1,0
15469,0,4,1.08,3,1.08,1.25,1,29,0,0,3,2.86,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
15470,0,5,0.75,5,0.75,0.5,1,44,1,2,4,3.09,17.0,19,8,8,6,0,0,68.12,74.97,0.0,2.0,1.0,1.0,1,0
15471,1,4,2.83,3,2.83,2.5,0,32,1,2,4,3.32,6.0,6,4,4,5,10,0,44.723333333333336,47.67,0.0,1.0,1.0,1.0,1,0
15472,0,4,1.5,3,1.5,0.0,1,31,1,1,4,3.0,3.0,3,2,2,0,3,0,51.33000000000001,56.21,0.0,2.0,1.0,1.0,0,1
15473,0,4,1.92,3,1.92,2.17,0,26,0,0,1,3.1773,2.0,2,1,2,0,3,0,27.8,42.6,0.0,1.0,1.0,1.0,0,1
15474,0,4,0.0,3,0.0,0.0,0,28,0,0,4,3.48,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15475,0,5,4.0,6,4.0,0.5,0,52,1,2,4,3.37,29.0,29,8,6,0,3,0,68.99333333333334,78.73,0.0,1.0,1.0,1.0,1,0
15476,0,5,2.5,6,0.5,0.0,1,41,0,0,4,3.1773,15.0,16,9,8,1,3,0,60.94333333333334,60.95,0.0,2.0,1.0,1.0,1,0
15477,0,4,1.92,3,1.92,3.42,1,32,1,0,3,3.19,6.0,6,3,3,6,4,1,67.02999999999999,67.74,0.0,2.0,1.0,1.0,1,0
15478,0,4,1.92,3,1.92,2.5,1,34,1,0,4,2.97,5.0,5,2,2,5,3,0,55.65666666666666,58.62,0.0,4.0,1.0,1.0,1,0
15479,0,4,1.92,3,1.92,0.42,0,34,1,2,3,3.1773,2.0,2,2,2,0,3,0,27.5,41.64,0.0,1.0,1.0,1.0,0,1
15480,0,4,0.33,3,0.33,0.33,1,31,0,0,3,3.22,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15481,0,4,2.25,3,2.25,0.5,0,35,1,2,4,3.21,6.0,6,4,5,1,3,0,86.39999999999998,101.78,2.0,2.0,3.0,0.0,1,0
15482,0,4,2.83,3,2.83,0.5,1,33,1,1,4,3.03,6.0,6,3,4,8,5,0,112.71999999999998,117.02,3.0,3.0,4.0,1.0,1,0
15483,0,4,2.08,3,2.08,2.5,1,30,1,1,4,3.09,5.0,5,3,3,0,3,0,57.42333333333333,60.26,0.0,2.0,1.0,1.0,1,0
15484,0,4,2.08,3,2.08,0.5,1,33,1,0,4,3.1773,4.0,4,3,2,0,2,0,66.40333333333334,69.27,0.0,2.0,1.0,1.0,0,1
15485,0,4,2.08,3,2.08,0.5,0,32,1,0,4,3.1773,3.0,3,2,2,1,14,0,45.40333333333334,68.23,0.0,2.0,1.0,1.0,0,1
15486,0,4,1.75,3,1.75,2.42,0,31,1,0,4,2.93,2.0,2,1,2,0,3,0,64.22333333333334,79.78,0.0,2.0,2.0,1.0,0,1
15487,0,4,0.33,3,0.33,0.33,0,30,1,1,4,3.6,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15488,0,5,0.75,5,0.75,1.42,0,51,1,1,4,3.1773,25.0,25,8,8,0,0,1,67.58999999999999,71.1,0.0,2.0,1.0,1.0,0,0
15489,0,5,0.75,5,0.75,0.83,1,40,1,3,4,3.32,15.0,15,10,9,8,1,0,64.76666666666667,76.26,0.0,2.0,1.0,1.0,1,0
15490,0,4,5.5,4,2.5,1.0,0,40,1,2,4,2.99,15.0,15,9,7,4,3,0,75.07000000000002,74.62,0.0,3.0,1.0,1.0,1,0
15491,0,4,1.5,3,1.5,1.0,1,33,1,1,4,3.1773,4.0,4,2,2,0,3,0,67.76,78.87,0.0,2.0,1.0,1.0,1,0
15492,0,4,1.92,3,1.92,0.5,1,31,1,0,4,3.1773,4.0,4,3,3,1,3,0,72.48666666666666,72.13,0.0,2.0,1.0,1.0,1,0
15493,1,4,1.5,3,1.5,0.5,0,30,0,0,4,3.1773,4.0,4,3,2,0,3,3,48.25,52.38,0.0,2.0,1.0,1.0,0,1
15494,0,4,1.92,3,1.92,2.5,0,34,1,1,4,3.1773,4.0,4,2,2,0,1,5,47.79333333333333,61.31,0.0,2.0,1.0,0.0,0,1
15495,1,4,1.92,3,1.92,0.5,0,27,1,1,4,3.1773,3.0,3,2,2,0,3,0,46.41666666666666,48.4,0.0,1.0,1.0,1.0,0,1
15496,0,4,0.42,3,0.42,0.42,0,30,1,0,4,3.19,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15497,0,4,2.08,3,2.08,2.5,1,31,1,1,4,3.1773,4.0,4,2,2,4,4,0,56.88,72.45,0.0,3.0,1.0,1.0,1,0
15498,0,4,2.0,3,2.0,2.5,1,32,1,1,4,3.1773,4.0,4,2,2,0,6,0,56.50333333333333,64.26,0.0,2.0,1.0,1.0,1,0
15499,0,4,2.08,3,2.08,1.0,1,33,1,1,4,3.1773,4.0,4,2,2,0,3,0,77.96666666666665,84.6,0.0,3.0,2.0,1.0,1,0
15500,0,4,2.08,3,2.08,0.5,1,33,1,1,4,3.1773,4.0,4,3,2,0,3,0,52.15,58.45,0.0,2.0,1.0,1.0,0,1
15501,0,4,2.83,3,2.83,2.5,1,33,1,1,4,3.22,6.0,6,2,4,8,3,0,87.48666666666668,97.95,2.0,2.0,3.0,0.0,1,0
15502,0,4,1.92,3,1.92,2.5,1,30,0,0,4,3.25,4.0,4,2,2,0,0,0,96.76333333333332,103.68,3.0,2.0,3.0,1.0,0,1
15503,1,4,1.5,3,1.5,1.0,1,30,0,0,4,2.97,4.0,4,3,2,0,3,0,50.77,53.05,0.0,1.0,1.0,1.0,0,1
15504,0,4,2.83,3,2.83,1.83,1,33,1,2,3,2.82,6.0,6,4,4,2,0,0,56.59,62.59,0.0,4.0,1.0,1.0,0,1
15505,0,4,2.08,3,2.08,2.5,1,33,1,0,4,3.1773,4.0,4,2,2,5,3,0,60.11333333333332,61.75,0.0,3.0,1.0,1.0,1,0
15506,0,4,2.08,3,2.08,0.5,1,33,1,0,4,3.1773,4.0,4,3,2,0,3,0,56.20666666666666,66.74,0.0,2.0,1.0,1.0,0,1
15507,0,4,1.08,3,1.08,1.25,1,31,0,0,4,3.25,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
15508,0,4,0.08,3,0.08,0.08,0,28,0,0,4,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15509,0,4,2.83,4,0.5,2.5,1,32,1,1,4,2.98,6.0,6,3,3,3,3,0,62.20333333333333,68.82,0.0,2.0,1.0,1.0,1,0
15510,0,4,2.08,3,2.08,2.5,0,31,1,1,4,2.95,5.0,5,2,2,5,3,0,66.42666666666666,71.4,0.0,2.0,1.0,1.0,1,0
15511,0,4,1.92,3,1.92,2.5,1,34,1,1,4,3.1773,4.0,4,2,2,0,3,0,62.23333333333334,67.84,0.0,2.0,1.0,1.0,0,1
15512,0,4,2.75,3,2.75,3.42,1,32,1,1,4,3.19,5.0,5,3,2,0,2,0,65.35000000000001,76.53,0.0,2.0,1.0,1.0,1,0
15513,0,4,2.83,3,2.83,2.5,1,35,1,1,4,3.29,5.0,5,3,3,0,3,0,47.58666666666666,53.48,0.0,2.0,1.0,1.0,1,0
15514,0,4,2.08,3,2.08,1.17,1,33,1,1,4,3.1773,4.0,4,2,3,0,2,0,62.69666666666666,69.27,0.0,2.0,1.0,1.0,1,0
15515,0,4,2.08,3,2.08,1.0,1,30,1,1,4,3.3,4.0,4,2,3,1,6,0,82.49333333333333,91.36,1.0,2.0,1.0,1.0,1,0
15516,0,4,2.0,3,2.0,0.5,1,35,1,0,3,3.45,4.0,4,3,2,0,3,0,51.88999999999999,55.89,0.0,2.0,1.0,1.0,0,1
15517,0,4,1.92,3,1.92,1.0,1,36,1,2,4,3.1773,4.0,4,2,2,0,3,0,58.26,59.09,0.0,2.0,1.0,1.0,0,1
15518,0,4,1.08,3,1.08,1.25,0,31,0,0,4,3.1,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
15519,0,4,0.42,3,0.42,0.42,1,31,0,0,4,2.9,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15520,0,4,1.92,3,1.92,0.83,1,32,1,2,4,2.77,5.0,5,3,2,0,4,0,74.92333333333333,75.53,0.0,2.0,1.0,0.0,1,0
15521,0,4,1.92,3,1.92,2.5,1,35,1,0,4,2.8,5.0,5,3,4,0,3,0,53.02333333333333,62.07,0.0,4.0,1.0,1.0,1,0
15522,0,4,2.08,3,2.08,0.5,0,30,0,0,4,3.56,4.0,4,4,2,0,4,1,103.68333333333332,122.17,2.0,3.0,4.0,1.0,0,1
15523,0,4,0.25,3,0.25,0.25,0,30,0,0,4,3.31,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15524,0,4,1.92,3,1.92,2.5,1,32,1,0,4,3.1773,4.0,4,2,2,0,0,0,51.97333333333333,62.72,0.0,2.0,1.0,1.0,0,1
15525,0,4,2.08,3,2.08,0.5,1,29,1,1,4,3.1773,4.0,4,3,3,0,3,1,69.44333333333334,88.98,1.0,2.0,2.0,1.0,1,0
15526,0,4,1.92,3,1.92,0.5,0,28,0,0,4,3.1773,3.0,3,2,2,0,3,0,53.96333333333333,56.66,0.0,2.0,1.0,1.0,0,1
15527,0,4,0.08,3,0.08,0.08,0,36,0,0,4,3.35,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15528,0,4,1.92,3,1.92,1.0,1,32,1,2,4,3.31,6.0,6,3,4,1,3,0,72.21,74.39,0.0,2.0,1.0,1.0,1,0
15529,0,4,1.92,3,1.92,1.0,1,32,1,1,4,3.4,6.0,6,3,4,1,3,0,80.05333333333333,86.39,1.0,2.0,1.0,1.0,1,0
15530,0,4,1.92,3,1.92,2.5,1,31,1,1,4,3.06,5.0,5,3,3,0,0,0,58.60999999999999,83.08,0.0,2.0,3.0,0.0,1,0
15531,0,4,1.92,3,1.92,2.5,1,31,1,1,4,3.06,4.0,4,2,2,0,3,0,56.42666666666667,71.55,0.0,2.0,2.0,0.0,0,1
15532,0,4,2.08,3,2.08,0.5,1,31,1,0,4,3.12,4.0,4,3,2,0,3,0,55.57333333333333,64.99,0.0,2.0,1.0,1.0,0,1
15533,0,4,0.42,3,0.42,0.42,1,30,1,1,4,3.23,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15534,0,5,2.5,6,0.5,2.75,1,42,1,2,4,3.12,15.0,15,11,7,5,3,0,104.55,115.65,3.0,3.0,3.0,1.0,1,0
15535,0,4,2.83,3,2.83,2.75,0,33,1,2,4,3.55,5.0,5,2,4,0,5,1,108.08,118.65,3.0,3.0,4.0,1.0,1,0
15536,1,4,1.92,3,1.92,0.5,1,33,1,0,4,2.95,5.0,5,3,2,2,6,1,46.55333333333334,48.41,0.0,2.0,1.0,0.0,1,0
15537,1,4,2.08,3,2.08,1.17,1,33,0,0,4,3.1,4.0,4,3,3,0,3,0,56.69333333333334,62.4,0.0,3.0,1.0,1.0,1,0
15538,0,4,1.92,3,1.92,0.5,1,32,1,1,4,2.98,2.0,2,2,2,0,2,0,38.64,63.38,0.0,2.0,1.0,1.0,0,1
15539,0,4,2.83,3,2.83,2.5,1,34,1,1,4,3.3,6.0,6,2,4,8,6,0,88.27333333333333,105.5,2.0,3.0,3.0,1.0,1,0
15540,0,4,1.92,3,1.92,2.5,1,32,1,1,4,3.1773,4.0,4,2,2,0,3,0,66.62666666666668,74.88,0.0,2.0,1.0,1.0,0,1
15541,0,4,1.67,3,1.67,0.5,0,32,1,1,3,3.1773,3.0,3,2,2,1,3,0,34.23666666666667,49.09,0.0,2.0,1.0,1.0,1,0
15542,0,4,1.92,3,1.92,2.42,1,29,1,0,4,3.13,2.0,2,1,2,0,3,0,65.28,71.62,0.0,2.0,1.0,1.0,0,1
15543,0,4,1.5,3,1.5,1.0,1,33,1,1,4,3.14,5.0,5,3,3,0,0,0,56.43666666666667,57.54,0.0,2.0,1.0,0.0,1,0
15544,0,4,1.5,3,1.5,1.0,1,33,1,1,4,3.26,4.0,4,2,2,0,3,0,50.36333333333334,53.04,0.0,1.0,1.0,1.0,0,1
15545,0,4,2.08,3,2.08,0.5,1,29,1,1,4,3.36,4.0,4,3,2,0,3,0,52.9,60.2,0.0,2.0,1.0,1.0,0,1
15546,0,4,2.08,3,2.08,0.5,1,32,1,3,4,3.25,4.0,4,3,2,0,1,10,46.75666666666666,51.38,0.0,2.0,1.0,1.0,0,1
15547,0,4,1.92,3,1.92,2.42,1,30,0,0,4,3.09,2.0,2,1,2,0,3,0,53.75,60.84,0.0,2.0,1.0,1.0,0,1
15548,0,4,0.42,3,0.42,0.42,0,30,0,0,4,3.46,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15549,0,5,4.0,6,4.0,0.5,0,49,1,3,4,3.1773,29.0,29,9,7,1,3,0,62.73,64.05,0.0,2.0,1.0,1.0,1,0
15550,0,4,2.83,4,0.5,2.5,1,35,1,1,4,3.08,6.0,6,3,3,2,3,0,69.62,76.91,0.0,2.0,1.0,1.0,1,0
15551,1,4,1.75,3,1.75,2.5,0,32,1,2,4,3.1773,4.0,4,2,2,0,7,0,42.723333333333336,40.87,0.0,2.0,1.0,0.0,0,1
15552,0,4,0.25,3,0.25,0.25,0,34,1,1,4,3.37,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15553,0,5,2.0,6,0.0,0.83,1,40,1,2,4,3.24,13.0,13,7,7,3,0,2,106.91666666666669,111.67,3.0,2.0,3.0,1.0,1,0
15554,0,4,1.92,3,1.92,1.0,1,28,1,0,4,3.1773,4.0,4,2,3,0,3,0,44.6,53.39,0.0,2.0,1.0,0.0,1,0
15555,0,4,1.92,3,1.92,0.5,1,29,1,0,4,3.1773,4.0,4,3,2,0,3,0,23.79333333333333,45.25,0.0,1.0,1.0,1.0,0,1
15556,0,4,2.0,3,2.0,2.5,1,32,1,0,4,3.1773,4.0,4,2,2,0,3,0,50.91333333333333,57.13,0.0,2.0,1.0,0.0,0,1
15557,0,4,0.25,3,0.25,0.25,0,31,0,0,3,3.09,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15558,0,4,2.67,3,2.67,0.5,1,36,1,0,4,2.94,6.0,6,5,3,3,3,0,49.20333333333333,55.12,0.0,2.0,1.0,1.0,1,0
15559,0,4,1.5,3,1.5,0.5,0,33,1,2,4,2.84,6.0,6,4,5,0,3,3,61.43666666666667,64.81,0.0,2.0,1.0,1.0,1,0
15560,0,4,1.92,3,1.92,2.5,1,29,1,0,4,3.1773,4.0,4,2,2,0,3,0,48.58333333333334,54.22,0.0,2.0,1.0,1.0,0,1
15561,0,4,1.92,3,1.92,0.83,0,31,1,0,4,3.1773,4.0,4,3,3,0,3,0,100.76,104.55,3.0,3.0,3.0,1.0,1,0
15562,1,4,1.75,3,1.75,1.17,1,37,1,0,4,3.21,6.0,6,4,3,0,6,6,69.12666666666667,70.62,0.0,3.0,1.0,0.0,1,0
15563,1,4,1.92,3,1.92,1.25,1,32,1,2,4,3.2,5.0,5,4,2,0,3,5,79.44666666666666,88.38,1.0,3.0,2.0,1.0,1,0
15564,0,4,1.58,3,1.58,1.17,1,30,1,1,4,3.1773,2.0,2,2,2,1,2,3,20.0,20.0,0.0,1.0,1.0,0.0,0,1
15565,0,4,5.17,4,5.17,0.42,0,43,1,2,4,3.1773,24.0,24,13,8,0,4,1,50.85,52.89,0.0,2.0,1.0,1.0,1,0
15566,0,4,4.75,4,1.0,1.25,0,42,1,2,1,3.1773,22.0,22,10,8,1,3,7,50.87666666666666,51.96,0.0,2.0,1.0,0.0,1,0
15567,0,4,1.92,3,1.92,1.83,1,33,1,2,4,3.23,5.0,5,3,3,1,3,0,49.05666666666666,37.07,0.0,1.0,1.0,0.0,1,0
15568,0,4,1.42,3,1.42,1.25,1,30,1,1,3,3.1773,3.0,3,2,2,1,4,0,49.29333333333333,53.08,0.0,2.0,1.0,1.0,0,1
15569,0,4,0.25,3,0.25,0.25,1,29,0,0,4,3.24,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15570,0,4,5.08,4,2.0,0.42,0,47,1,0,4,2.84,19.0,19,10,7,0,0,0,64.17333333333333,73.89,0.0,2.0,1.0,1.0,1,0
15571,0,4,5.17,4,2.0,1.25,0,41,1,2,4,3.35,15.0,16,8,9,0,6,1,49.35999999999999,51.07,0.0,1.0,1.0,1.0,1,0
15572,1,4,1.92,3,1.92,0.25,1,33,1,1,4,3.0,6.0,6,3,5,0,3,2,64.09333333333333,65.64,0.0,3.0,1.0,1.0,1,0
15573,1,4,1.0,3,1.0,0.08,1,29,0,0,4,3.22,1.0,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15574,0,4,0.25,3,0.25,0.25,1,32,1,1,4,2.97,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15575,0,5,8.0,6,8.0,1.75,1,54,1,2,1,3.1773,31.0,31,13,8,0,3,1,20.0,20.0,0.0,1.0,1.0,0.0,0,0
15576,0,4,1.75,3,1.75,2.0,1,33,0,0,4,3.06,5.0,5,3,2,0,3,8,40.18333333333333,22.8,0.0,0.0,0.0,1.0,1,0
15577,0,4,1.5,3,1.5,0.08,1,32,1,0,4,3.1773,4.0,4,4,3,0,5,2,47.73333333333333,47.38,0.0,1.0,1.0,1.0,1,0
15578,1,4,1.83,3,1.83,0.25,1,31,1,2,4,3.1773,4.0,4,4,4,0,8,3,67.12333333333333,63.42,0.0,2.0,1.0,0.0,1,0
15579,0,4,0.33,3,0.33,0.33,1,29,0,0,4,3.31,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15580,0,5,8.0,6,5.5,1.25,0,41,1,3,4,3.0,15.0,16,7,9,0,3,0,62.98666666666667,58.68,0.0,2.0,1.0,0.0,1,0
15581,0,4,2.0,3,2.0,1.25,1,36,1,1,4,3.11,6.0,6,3,2,0,0,2,43.75333333333333,43.86,0.0,2.0,0.0,1.0,0,1
15582,0,4,0.83,3,0.83,0.83,1,29,0,0,4,3.4,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
15583,0,5,8.0,6,5.5,2.42,1,40,1,0,4,3.35,15.0,15,11,6,0,2,0,52.15,67.38,0.0,1.0,2.0,0.0,1,0
15584,0,4,1.83,3,1.83,2.42,1,34,1,1,4,3.1773,4.0,4,2,3,0,6,3,54.51666666666667,83.57,0.0,1.0,3.0,1.0,1,0
15585,0,4,1.83,3,1.83,0.42,1,28,0,0,1,3.1773,2.0,2,2,2,0,5,2,45.36,46.48,0.0,1.0,1.0,1.0,0,1
15586,1,4,1.42,3,1.42,1.92,1,29,1,1,4,3.1773,2.0,2,1,3,0,3,2,20.0,20.0,0.0,1.0,1.0,0.0,1,0
